sample_token,attribute,error_rate
9c7c7d5d109c40fcaecd3c422d37b4f6,vru_present,0.0
9c93690fc9e24ebc90906ed922159d75,time_of_day,0.2
9c93690fc9e24ebc90906ed922159d75,vehicle_density,1.0
9c93690fc9e24ebc90906ed922159d75,vru_present,0.333
9c93690fc9e24ebc90906ed922159d75,weather,0.0
9cc9718713c14974b5e3094e1c4eae1c,time_of_day,0.2
9cc9718713c14974b5e3094e1c4eae1c,vehicle_density,0.4
9cc9718713c14974b5e3094e1c4eae1c,vru_present,0.8
9cdbf5ff7f294549aea0a4307e5d104a,time_of_day,0.2
9cdbf5ff7f294549aea0a4307e5d104a,vehicle_density,0.667
9cdbf5ff7f294549aea0a4307e5d104a,vru_present,1.0
9e6ce5a26025462fbd9bdac2d18c07eb,time_of_day,0.067
9e6ce5a26025462fbd9bdac2d18c07eb,vehicle_density,1.0
9e6ce5a26025462fbd9bdac2d18c07eb,vru_present,0.0
9e6ce5a26025462fbd9bdac2d18c07eb,weather,0.2
9e7683e8586542a1b6032980c45f15ce,time_of_day,0.0
9e7683e8586542a1b6032980c45f15ce,vehicle_density,0.6
9e7683e8586542a1b6032980c45f15ce,vru_present,0.067
9e7683e8586542a1b6032980c45f15ce,weather,0.0
9ecb1b79dbe140ca860efc4adebe854b,time_of_day,0.067
9ecb1b79dbe140ca860efc4adebe854b,vehicle_density,0.0
9ecb1b79dbe140ca860efc4adebe854b,vru_present,0.0
9ecb1b79dbe140ca860efc4adebe854b,weather,0.2
9ee4020153674b9e9943d395ff8cfdf3,time_of_day,0.0
9ee4020153674b9e9943d395ff8cfdf3,vehicle_density,0.267
9ee4020153674b9e9943d395ff8cfdf3,vru_present,0.333
9ee4020153674b9e9943d395ff8cfdf3,weather,0.0
9fcdc52b791045e99c623c5fc643331f,time_of_day,0.067
9fcdc52b791045e99c623c5fc643331f,vehicle_density,0.0
9fcdc52b791045e99c623c5fc643331f,vru_present,0.0
9fcdc52b791045e99c623c5fc643331f,weather,0.067
a0462df7186d4ca99ef58f455d53a42c,time_of_day,0.0
a0462df7186d4ca99ef58f455d53a42c,vehicle_density,0.8
a0462df7186d4ca99ef58f455d53a42c,vru_present,0.2
a0462df7186d4ca99ef58f455d53a42c,weather,0.0
a1289b27ca1d41deb6fc982be9a3d03c,time_of_day,0.2
a1289b27ca1d41deb6fc982be9a3d03c,vehicle_density,0.6
a1289b27ca1d41deb6fc982be9a3d03c,vru_present,1.0
a19a80c905674faab7203a3a4e0f5246,time_of_day,0.2
a19a80c905674faab7203a3a4e0f5246,vehicle_density,1.0
a19a80c905674faab7203a3a4e0f5246,vru_present,1.0
a32166aff42946d39455fcbe502a321a,time_of_day,0.0
a32166aff42946d39455fcbe502a321a,vehicle_density,0.8
a32166aff42946d39455fcbe502a321a,vru_present,1.0
a32166aff42946d39455fcbe502a321a,weather,0.4
a34fabc7aa674713b71f98ec541eb2d4,time_of_day,0.0
a34fabc7aa674713b71f98ec541eb2d4,vehicle_density,1.0
a34fabc7aa674713b71f98ec541eb2d4,vru_present,0.267
a34fabc7aa674713b71f98ec541eb2d4,weather,0.0
a401b5ee030547ab8678a563f13b4731,time_of_day,0.2
a401b5ee030547ab8678a563f13b4731,vehicle_density,0.6
a401b5ee030547ab8678a563f13b4731,vru_present,1.0
a401b5ee030547ab8678a563f13b4731,weather,0.8
a43568a562a043f38af0ec0b71520af7,time_of_day,0.8
a43568a562a043f38af0ec0b71520af7,vehicle_density,1.0
a43568a562a043f38af0ec0b71520af7,vru_present,0.267
a480496a5988410fbe3d8ed6c84da996,time_of_day,0.067
a480496a5988410fbe3d8ed6c84da996,vehicle_density,0.0
a480496a5988410fbe3d8ed6c84da996,vru_present,0.267
a480496a5988410fbe3d8ed6c84da996,weather,0.333
a51146d2b181450292623ec03ade9f03,time_of_day,0.6
a51146d2b181450292623ec03ade9f03,vehicle_density,1.0
a51146d2b181450292623ec03ade9f03,vru_present,0.2
a51146d2b181450292623ec03ade9f03,weather,0.0
a572dd2e95e94e4db66bb5dbfaf870b5,time_of_day,0.0
a572dd2e95e94e4db66bb5dbfaf870b5,vehicle_density,1.0
a572dd2e95e94e4db66bb5dbfaf870b5,vru_present,0.267
a572dd2e95e94e4db66bb5dbfaf870b5,weather,0.067
a5addc41b07842768a2183abdd01cff8,time_of_day,0.067
a5addc41b07842768a2183abdd01cff8,vehicle_density,1.0
a5addc41b07842768a2183abdd01cff8,vru_present,0.067
a5addc41b07842768a2183abdd01cff8,weather,0.2
a5afebb0aa5e4d7c95665788ce51ec58,time_of_day,0.133
a5afebb0aa5e4d7c95665788ce51ec58,vehicle_density,1.0
a5afebb0aa5e4d7c95665788ce51ec58,vru_present,0.0
a5c0ec90615e42818962e4e002de0cef,time_of_day,0.2
a5c0ec90615e42818962e4e002de0cef,vehicle_density,0.267
a5c0ec90615e42818962e4e002de0cef,vru_present,0.8
a5f101af325144bd8b8f67694766e255,time_of_day,0.0
a5f101af325144bd8b8f67694766e255,vehicle_density,1.0
a5f101af325144bd8b8f67694766e255,vru_present,0.133
a5f101af325144bd8b8f67694766e255,weather,0.0
a63038dfb41843eb8a14485d90c2fa35,time_of_day,0.2
a63038dfb41843eb8a14485d90c2fa35,vehicle_density,0.8
a63038dfb41843eb8a14485d90c2fa35,vru_present,1.0
a63038dfb41843eb8a14485d90c2fa35,weather,0.6
a771effa2a2648d78096c3e92b95b129,time_of_day,0.0
a771effa2a2648d78096c3e92b95b129,vehicle_density,0.0
a771effa2a2648d78096c3e92b95b129,vru_present,0.0
a771effa2a2648d78096c3e92b95b129,weather,0.067
a7acb150914b40bdad9a2dc4e657cbf9,time_of_day,0.067
a7acb150914b40bdad9a2dc4e657cbf9,vehicle_density,0.8
a7acb150914b40bdad9a2dc4e657cbf9,vru_present,0.0
a7acb150914b40bdad9a2dc4e657cbf9,weather,0.067
a84f43c4ef52461d940a6c7d0768b86f,time_of_day,0.0
a84f43c4ef52461d940a6c7d0768b86f,vehicle_density,0.267
a84f43c4ef52461d940a6c7d0768b86f,vru_present,0.8
a860c02c06e54d9dbe83ce7b694f6c17,time_of_day,0.0
a860c02c06e54d9dbe83ce7b694f6c17,vehicle_density,0.8
a860c02c06e54d9dbe83ce7b694f6c17,vru_present,0.267
a860c02c06e54d9dbe83ce7b694f6c17,weather,0.0
a98fba72bde9433fb882032d18aedb2e,time_of_day,0.0
a98fba72bde9433fb882032d18aedb2e,vehicle_density,1.0
a98fba72bde9433fb882032d18aedb2e,vru_present,0.0
a98fba72bde9433fb882032d18aedb2e,weather,0.0
a9def8f915cf4bfe9c74b864384ec6c7,time_of_day,0.0
a9def8f915cf4bfe9c74b864384ec6c7,vehicle_density,1.0
a9def8f915cf4bfe9c74b864384ec6c7,vru_present,0.933
a9def8f915cf4bfe9c74b864384ec6c7,weather,0.2
aa581aac963a4fad848ac11fe66e8637,time_of_day,0.2
aa581aac963a4fad848ac11fe66e8637,vehicle_density,0.8
aa581aac963a4fad848ac11fe66e8637,vru_present,0.0
aa581aac963a4fad848ac11fe66e8637,weather,0.2
abf3d91d3c28407e80e3334fe89c03cb,time_of_day,0.2
abf3d91d3c28407e80e3334fe89c03cb,vehicle_density,0.733
abf3d91d3c28407e80e3334fe89c03cb,vru_present,0.067
abf3d91d3c28407e80e3334fe89c03cb,weather,0.267
ac452a60e8b34a7080c938c904b23057,time_of_day,0.0
ac452a60e8b34a7080c938c904b23057,vehicle_density,1.0
ac452a60e8b34a7080c938c904b23057,vru_present,0.133
ac452a60e8b34a7080c938c904b23057,weather,0.0
ac8b4d49731d43289579f014cb7c97ef,time_of_day,0.2
ac8b4d49731d43289579f014cb7c97ef,vehicle_density,1.0
ac8b4d49731d43289579f014cb7c97ef,vru_present,0.0
ac9af15d1aba4f5786877dde9f0b1c93,time_of_day,0.267
ac9af15d1aba4f5786877dde9f0b1c93,vehicle_density,0.0
ac9af15d1aba4f5786877dde9f0b1c93,vru_present,0.8
ac9af15d1aba4f5786877dde9f0b1c93,weather,0.0
ace4b20b94cf47d0b68addac79fe68de,time_of_day,0.2
ace4b20b94cf47d0b68addac79fe68de,vehicle_density,1.0
ace4b20b94cf47d0b68addac79fe68de,vru_present,0.333
ace4b20b94cf47d0b68addac79fe68de,weather,0.0
acf9fcbeb1e346b98640f694f15460e8,time_of_day,0.0
acf9fcbeb1e346b98640f694f15460e8,vehicle_density,1.0
acf9fcbeb1e346b98640f694f15460e8,vru_present,1.0
ae5004bf4ebb4db0a84cb3c27bd398d1,time_of_day,0.2
ae5004bf4ebb4db0a84cb3c27bd398d1,vehicle_density,1.0
ae5004bf4ebb4db0a84cb3c27bd398d1,vru_present,0.0
af8c2d8187aa463eab3cccbd6abc1573,time_of_day,0.0
af8c2d8187aa463eab3cccbd6abc1573,vehicle_density,1.0
af8c2d8187aa463eab3cccbd6abc1573,vru_present,0.067
af8c2d8187aa463eab3cccbd6abc1573,weather,0.2
b085cc54b9c6437db176033620d00529,time_of_day,0.0
b085cc54b9c6437db176033620d00529,vehicle_density,0.4
b085cc54b9c6437db176033620d00529,vru_present,1.0
b1303058fa624645b753d7283d70de45,time_of_day,0.4
b1303058fa624645b753d7283d70de45,vehicle_density,0.0
b1303058fa624645b753d7283d70de45,vru_present,0.8
b22fa0b3c34f47b6a360b60f35d5d567,time_of_day,0.0
b22fa0b3c34f47b6a360b60f35d5d567,vehicle_density,0.533
b22fa0b3c34f47b6a360b60f35d5d567,vru_present,0.333
b22fa0b3c34f47b6a360b60f35d5d567,weather,0.0
b26e791522294bec90f86fd72226e35c,time_of_day,0.133
b26e791522294bec90f86fd72226e35c,vehicle_density,1.0
b26e791522294bec90f86fd72226e35c,vru_present,0.133
b26e791522294bec90f86fd72226e35c,weather,0.0
b2e2ffeabf91451cb31a79649bfd95df,time_of_day,0.0
b2e2ffeabf91451cb31a79649bfd95df,vehicle_density,0.533
b2e2ffeabf91451cb31a79649bfd95df,vru_present,0.667
b2e2ffeabf91451cb31a79649bfd95df,weather,0.067
b2f333255d574bebb6f170beaab6a824,time_of_day,0.2
b2f333255d574bebb6f170beaab6a824,vehicle_density,1.0
b2f333255d574bebb6f170beaab6a824,vru_present,0.733
b2f333255d574bebb6f170beaab6a824,weather,0.0
b422bd971acf483592e367c2c5057a60,time_of_day,0.4
b422bd971acf483592e367c2c5057a60,vehicle_density,0.8
b422bd971acf483592e367c2c5057a60,vru_present,0.733
b422bd971acf483592e367c2c5057a60,weather,0.4
b4c279e61abf49bd871ff2ec4b13e115,time_of_day,0.267
b4c279e61abf49bd871ff2ec4b13e115,vehicle_density,1.0
b4c279e61abf49bd871ff2ec4b13e115,vru_present,0.267
b4c279e61abf49bd871ff2ec4b13e115,weather,0.0
b4ff30109dd14c89b24789dc5713cf8c,time_of_day,0.2
b4ff30109dd14c89b24789dc5713cf8c,vehicle_density,0.6
b4ff30109dd14c89b24789dc5713cf8c,vru_present,0.733
b5989651183643369174912bc5641d3b,time_of_day,0.2
b5989651183643369174912bc5641d3b,vehicle_density,0.867
b5989651183643369174912bc5641d3b,vru_present,0.0
b6b0d9f2f2e14a3aaa2c8aedeb1edb69,time_of_day,0.0
b6b0d9f2f2e14a3aaa2c8aedeb1edb69,vehicle_density,0.6
b6b0d9f2f2e14a3aaa2c8aedeb1edb69,vru_present,0.0
b6b0d9f2f2e14a3aaa2c8aedeb1edb69,weather,0.0
b6c420c3a5bd4a219b1cb82ee5ea0aa7,time_of_day,0.2
b6c420c3a5bd4a219b1cb82ee5ea0aa7,vehicle_density,0.867
b6c420c3a5bd4a219b1cb82ee5ea0aa7,vru_present,0.8
b73152cab88f49d9ba195da81fde1809,time_of_day,0.067
b73152cab88f49d9ba195da81fde1809,vehicle_density,0.6
b73152cab88f49d9ba195da81fde1809,vru_present,0.2
b73152cab88f49d9ba195da81fde1809,weather,0.0
b7f64f73e8a548488e6d85d9b0e13242,time_of_day,0.0
b7f64f73e8a548488e6d85d9b0e13242,vehicle_density,1.0
b7f64f73e8a548488e6d85d9b0e13242,vru_present,0.8
b7f64f73e8a548488e6d85d9b0e13242,weather,0.0
b8766f4291d5449d95bab459ca724ad8,time_of_day,0.0
b8766f4291d5449d95bab459ca724ad8,vehicle_density,1.0
b8766f4291d5449d95bab459ca724ad8,vru_present,0.867
b8766f4291d5449d95bab459ca724ad8,weather,0.0
b902d29df24c4efda414a9a88ed57031,time_of_day,0.2
b902d29df24c4efda414a9a88ed57031,vehicle_density,0.2
b902d29df24c4efda414a9a88ed57031,vru_present,0.533
b902d29df24c4efda414a9a88ed57031,weather,0.0
b993550e60054741983f8052ba97b0b0,time_of_day,0.2
b993550e60054741983f8052ba97b0b0,vehicle_density,0.8
b993550e60054741983f8052ba97b0b0,vru_present,0.067
b993550e60054741983f8052ba97b0b0,weather,0.267
b9ea04a6121d4a8bb00199b885aa5ef0,time_of_day,0.067
b9ea04a6121d4a8bb00199b885aa5ef0,vehicle_density,0.133
b9ea04a6121d4a8bb00199b885aa5ef0,vru_present,0.0
b9ea04a6121d4a8bb00199b885aa5ef0,weather,0.067
ba2491f55619445e9d2e472f39f3b01b,time_of_day,0.067
ba2491f55619445e9d2e472f39f3b01b,vehicle_density,0.6
ba2491f55619445e9d2e472f39f3b01b,vru_present,0.8
ba2491f55619445e9d2e472f39f3b01b,weather,0.0
baaa60749cd04db7952fd8f4ef8ac837,time_of_day,0.0
baaa60749cd04db7952fd8f4ef8ac837,vehicle_density,1.0
baaa60749cd04db7952fd8f4ef8ac837,vru_present,0.4
baaa60749cd04db7952fd8f4ef8ac837,weather,0.0
bad8a002637046178fe0f8216e5bc355,time_of_day,0.133
bad8a002637046178fe0f8216e5bc355,vehicle_density,1.0
bad8a002637046178fe0f8216e5bc355,vru_present,0.0
bad8a002637046178fe0f8216e5bc355,weather,0.2
bc0040070bcc4233a057bb293f5f6444,time_of_day,0.2
bc0040070bcc4233a057bb293f5f6444,vehicle_density,0.933
bc0040070bcc4233a057bb293f5f6444,vru_present,1.0
bc0040070bcc4233a057bb293f5f6444,weather,0.0
bc3c8a953f6b4dcdb77b521d89f3d9d5,time_of_day,0.067
bc3c8a953f6b4dcdb77b521d89f3d9d5,vehicle_density,0.0
bc3c8a953f6b4dcdb77b521d89f3d9d5,vru_present,0.933
bc3c8a953f6b4dcdb77b521d89f3d9d5,weather,0.0
be1494c7762c43ca88010f366997a586,time_of_day,0.4
be1494c7762c43ca88010f366997a586,vehicle_density,0.467
be1494c7762c43ca88010f366997a586,vru_present,0.733
be1494c7762c43ca88010f366997a586,weather,0.4
be99ffc878b24aca8956bbb4e0f97d0c,time_of_day,0.067
be99ffc878b24aca8956bbb4e0f97d0c,vehicle_density,1.0
be99ffc878b24aca8956bbb4e0f97d0c,vru_present,0.6
be99ffc878b24aca8956bbb4e0f97d0c,weather,0.0
bf2938e43c6f487497cda76b51bfc406,time_of_day,0.067
bf2938e43c6f487497cda76b51bfc406,vehicle_density,0.0
bf2938e43c6f487497cda76b51bfc406,vru_present,0.333
bf2938e43c6f487497cda76b51bfc406,weather,0.067
c0f7a7d51fbe46f9be8ca098da06b7fb,time_of_day,0.2
c0f7a7d51fbe46f9be8ca098da06b7fb,vehicle_density,0.533
c0f7a7d51fbe46f9be8ca098da06b7fb,vru_present,1.0
c0f7a7d51fbe46f9be8ca098da06b7fb,weather,0.8
c143943fd6e246448eab88ce1a0aeda9,time_of_day,0.0
c143943fd6e246448eab88ce1a0aeda9,vehicle_density,1.0
c143943fd6e246448eab88ce1a0aeda9,vru_present,0.267
c143943fd6e246448eab88ce1a0aeda9,weather,0.0
c15f8261acfd4013a735798770fad71a,time_of_day,0.067
c15f8261acfd4013a735798770fad71a,vehicle_density,1.0
c15f8261acfd4013a735798770fad71a,vru_present,0.0
c15f8261acfd4013a735798770fad71a,weather,0.2
c1676a2feac74eee8aa38ca3901787d6,time_of_day,0.267
c1676a2feac74eee8aa38ca3901787d6,vehicle_density,1.0
c1676a2feac74eee8aa38ca3901787d6,vru_present,0.0
c1676a2feac74eee8aa38ca3901787d6,weather,0.133
c18d3bcc9297454ba52112c079cb756e,time_of_day,0.2
c18d3bcc9297454ba52112c079cb756e,vehicle_density,0.2
c18d3bcc9297454ba52112c079cb756e,vru_present,1.0
c1eed31234b94e9f8e22fbf3428b0ac2,time_of_day,0.2
c1eed31234b94e9f8e22fbf3428b0ac2,vehicle_density,1.0
c1eed31234b94e9f8e22fbf3428b0ac2,vru_present,0.0
c235638ed66145988d17f9d0601923f2,time_of_day,0.0
c235638ed66145988d17f9d0601923f2,vehicle_density,0.133
c235638ed66145988d17f9d0601923f2,vru_present,0.8
c235638ed66145988d17f9d0601923f2,weather,0.0
c36e8482feb041de9f081e76396cf4fe,time_of_day,0.2
c36e8482feb041de9f081e76396cf4fe,vehicle_density,0.467
c36e8482feb041de9f081e76396cf4fe,vru_present,0.6
c36e8482feb041de9f081e76396cf4fe,weather,0.0
c4f9b75136384ec4a76c4adfc28b4259,time_of_day,0.0
c4f9b75136384ec4a76c4adfc28b4259,vehicle_density,1.0
c4f9b75136384ec4a76c4adfc28b4259,vru_present,0.333
c4f9b75136384ec4a76c4adfc28b4259,weather,0.0
c537fef0b4b241df92f44daa976fe5b3,time_of_day,0.0
c537fef0b4b241df92f44daa976fe5b3,vehicle_density,1.0
c537fef0b4b241df92f44daa976fe5b3,vru_present,0.933
c537fef0b4b241df92f44daa976fe5b3,weather,0.2
c567f9b8e9f34817acdc9c49d791c557,time_of_day,0.2
c567f9b8e9f34817acdc9c49d791c557,vehicle_density,0.867
c567f9b8e9f34817acdc9c49d791c557,vru_present,0.8
c59e60042a8643e899008da2e446acca,time_of_day,0.0
c59e60042a8643e899008da2e446acca,vehicle_density,0.933
c59e60042a8643e899008da2e446acca,vru_present,0.0
c59e60042a8643e899008da2e446acca,weather,0.0
c5a8f6d7a0fe4858b318aeac2524098f,time_of_day,0.0
c5a8f6d7a0fe4858b318aeac2524098f,vehicle_density,0.667
c5a8f6d7a0fe4858b318aeac2524098f,vru_present,0.6
c5a8f6d7a0fe4858b318aeac2524098f,weather,0.0
c5f58c19249d4137ae063b0e9ecd8b8e,time_of_day,0.0
c5f58c19249d4137ae063b0e9ecd8b8e,vehicle_density,1.0
c5f58c19249d4137ae063b0e9ecd8b8e,vru_present,0.0
c5f58c19249d4137ae063b0e9ecd8b8e,weather,0.133
c631b61375a642b6b110f5bd5543ef7a,time_of_day,0.2
c631b61375a642b6b110f5bd5543ef7a,vehicle_density,0.8
c631b61375a642b6b110f5bd5543ef7a,vru_present,0.333
c631b61375a642b6b110f5bd5543ef7a,weather,0.0
c69f16f8568a4479ab2f200c802309d9,time_of_day,0.2
c69f16f8568a4479ab2f200c802309d9,vehicle_density,0.533
c69f16f8568a4479ab2f200c802309d9,vru_present,1.0
c69f16f8568a4479ab2f200c802309d9,weather,0.667
c78067571d104caba7c568a847d56971,time_of_day,0.067
c78067571d104caba7c568a847d56971,vehicle_density,1.0
c78067571d104caba7c568a847d56971,vru_present,0.067
c78067571d104caba7c568a847d56971,weather,0.2
c844bf5a9f2243ff8f4bf2c85fe218ff,time_of_day,0.2
c844bf5a9f2243ff8f4bf2c85fe218ff,vehicle_density,1.0
c844bf5a9f2243ff8f4bf2c85fe218ff,vru_present,0.733
c844bf5a9f2243ff8f4bf2c85fe218ff,weather,0.0
c923fe08b2ff4e27975d2bf30934383b,time_of_day,0.133
c923fe08b2ff4e27975d2bf30934383b,vehicle_density,0.333
c923fe08b2ff4e27975d2bf30934383b,vru_present,0.133
c923fe08b2ff4e27975d2bf30934383b,weather,0.0
c9304cf98aad4ff0bb5b0cff0aab65d2,time_of_day,0.0
c9304cf98aad4ff0bb5b0cff0aab65d2,vehicle_density,0.533
c9304cf98aad4ff0bb5b0cff0aab65d2,vru_present,0.0
c9304cf98aad4ff0bb5b0cff0aab65d2,weather,0.0
c9e812f2705b4b198f4675dfaa33812d,time_of_day,0.2
c9e812f2705b4b198f4675dfaa33812d,vehicle_density,0.733
c9e812f2705b4b198f4675dfaa33812d,vru_present,0.333
c9e812f2705b4b198f4675dfaa33812d,weather,0.0
ca0a3858c31e4281866e2b2a7f7c0db0,time_of_day,0.133
ca0a3858c31e4281866e2b2a7f7c0db0,vehicle_density,1.0
ca0a3858c31e4281866e2b2a7f7c0db0,vru_present,1.0
ca0a3858c31e4281866e2b2a7f7c0db0,weather,0.2
ca6000b81f2b4b598502b1e93e334a1d,time_of_day,0.0
ca6000b81f2b4b598502b1e93e334a1d,vehicle_density,1.0
ca6000b81f2b4b598502b1e93e334a1d,vru_present,1.0
ca6000b81f2b4b598502b1e93e334a1d,weather,0.933
ca9a282c9e77460f8360f564131a8af5,time_of_day,0.0
ca9a282c9e77460f8360f564131a8af5,vehicle_density,0.8
ca9a282c9e77460f8360f564131a8af5,vru_present,0.133
ca9a282c9e77460f8360f564131a8af5,weather,0.0
cb4e6195faad467094fbd4d0a9e960e9,time_of_day,0.2
cb4e6195faad467094fbd4d0a9e960e9,vehicle_density,1.0
cb4e6195faad467094fbd4d0a9e960e9,vru_present,1.0
cc0342fe162348dc9445493aab4b463e,time_of_day,0.2
cc0342fe162348dc9445493aab4b463e,vehicle_density,0.4
cc0342fe162348dc9445493aab4b463e,vru_present,1.0
cc0342fe162348dc9445493aab4b463e,weather,0.8
cc57c1ea80fe46a7abddfdb15654c872,time_of_day,0.0
cc57c1ea80fe46a7abddfdb15654c872,vehicle_density,0.8
cc57c1ea80fe46a7abddfdb15654c872,vru_present,0.0
cc57c1ea80fe46a7abddfdb15654c872,weather,0.0
cd21dbfc3bd749c7b10a5c42562e0c42,time_of_day,0.0
cd21dbfc3bd749c7b10a5c42562e0c42,vehicle_density,0.0
cd21dbfc3bd749c7b10a5c42562e0c42,vru_present,0.533
cd21dbfc3bd749c7b10a5c42562e0c42,weather,0.133
cd9964f8c3d34383b16e9c2997de1ed0,time_of_day,0.0
cd9964f8c3d34383b16e9c2997de1ed0,vehicle_density,1.0
cd9964f8c3d34383b16e9c2997de1ed0,vru_present,1.0
cd9964f8c3d34383b16e9c2997de1ed0,weather,0.067
ce94ef7a0522468e81c0e2b3a2f1e12d,time_of_day,0.067
ce94ef7a0522468e81c0e2b3a2f1e12d,vehicle_density,0.0
ce94ef7a0522468e81c0e2b3a2f1e12d,vru_present,0.0
ce94ef7a0522468e81c0e2b3a2f1e12d,weather,0.067
d0ecf474e0e64950aa265cd44b9c9d75,time_of_day,0.0
d0ecf474e0e64950aa265cd44b9c9d75,vehicle_density,0.867
d0ecf474e0e64950aa265cd44b9c9d75,vru_present,0.133
d0ecf474e0e64950aa265cd44b9c9d75,weather,0.0
d1136fce62f14400a069613e274f46f7,time_of_day,0.8
d1136fce62f14400a069613e274f46f7,vehicle_density,0.267
d1136fce62f14400a069613e274f46f7,vru_present,0.2
d148d50ba9be44bcb2105d8da47425b4,time_of_day,0.2
d148d50ba9be44bcb2105d8da47425b4,vehicle_density,0.667
d148d50ba9be44bcb2105d8da47425b4,vru_present,0.0
d148d50ba9be44bcb2105d8da47425b4,weather,0.8
d2ae3c5bbb5343a393882b44d56f8da3,time_of_day,0.0
d2ae3c5bbb5343a393882b44d56f8da3,vehicle_density,0.933
d2ae3c5bbb5343a393882b44d56f8da3,vru_present,0.133
d2ae3c5bbb5343a393882b44d56f8da3,weather,0.067
d3c0bbf933594f7184e20d761b6416f4,time_of_day,0.0
d3c0bbf933594f7184e20d761b6416f4,vehicle_density,0.867
d3c0bbf933594f7184e20d761b6416f4,vru_present,0.133
d3c0bbf933594f7184e20d761b6416f4,weather,0.0
d61ef2ae3bd54793b8beec55061940f0,time_of_day,0.2
d61ef2ae3bd54793b8beec55061940f0,vehicle_density,1.0
d61ef2ae3bd54793b8beec55061940f0,vru_present,0.333
d61ef2ae3bd54793b8beec55061940f0,weather,0.0
d68668cb98fe4be5a00f58b5ac8a0a7d,time_of_day,0.067
d68668cb98fe4be5a00f58b5ac8a0a7d,vehicle_density,1.0
d68668cb98fe4be5a00f58b5ac8a0a7d,vru_present,0.867
d68668cb98fe4be5a00f58b5ac8a0a7d,weather,0.2
d6b0de49811b4d1b86a0933719c0c44a,time_of_day,0.267
d6b0de49811b4d1b86a0933719c0c44a,vehicle_density,1.0
d6b0de49811b4d1b86a0933719c0c44a,vru_present,0.933
d6b0de49811b4d1b86a0933719c0c44a,weather,0.067
d7387fb5a21d40a990a5842cca61af1c,time_of_day,0.0
d7387fb5a21d40a990a5842cca61af1c,vehicle_density,1.0
d7387fb5a21d40a990a5842cca61af1c,vru_present,0.6
d7387fb5a21d40a990a5842cca61af1c,weather,0.0
d7bea9a3552b40e29d42324108dff575,time_of_day,0.0
d7bea9a3552b40e29d42324108dff575,vehicle_density,0.733
d7bea9a3552b40e29d42324108dff575,vru_present,0.2
d7bea9a3552b40e29d42324108dff575,weather,0.0
d7cb9aa06de1442d8e2a22d562045cb4,time_of_day,0.2
d7cb9aa06de1442d8e2a22d562045cb4,vehicle_density,0.667
d7cb9aa06de1442d8e2a22d562045cb4,vru_present,0.067
d7cb9aa06de1442d8e2a22d562045cb4,weather,0.067
d8251bbc2105497ab8ec80827d4429aa,time_of_day,0.2
d8251bbc2105497ab8ec80827d4429aa,vehicle_density,1.0
d8251bbc2105497ab8ec80827d4429aa,vru_present,0.4
daae21dc94b74898a7362922e8792415,time_of_day,0.0
daae21dc94b74898a7362922e8792415,vehicle_density,0.933
daae21dc94b74898a7362922e8792415,vru_present,1.0
db0173c29e1e43d1b5535f48e541efdf,time_of_day,0.2
db0173c29e1e43d1b5535f48e541efdf,vehicle_density,0.733
db0173c29e1e43d1b5535f48e541efdf,vru_present,1.0
db0173c29e1e43d1b5535f48e541efdf,weather,0.733
dc03fe4e0a374592af7701c66d5276c4,time_of_day,0.0
dc03fe4e0a374592af7701c66d5276c4,vehicle_density,0.933
dc03fe4e0a374592af7701c66d5276c4,vru_present,0.8
dc03fe4e0a374592af7701c66d5276c4,weather,0.0
dc4c80e8a1534ff8a3eb80307341161c,time_of_day,0.0
dc4c80e8a1534ff8a3eb80307341161c,vehicle_density,0.267
dc4c80e8a1534ff8a3eb80307341161c,vru_present,0.267
dc4c80e8a1534ff8a3eb80307341161c,weather,0.067
dc53cf076d114df7bb59c2a0b3bc3154,time_of_day,0.267
dc53cf076d114df7bb59c2a0b3bc3154,vehicle_density,1.0
dc53cf076d114df7bb59c2a0b3bc3154,vru_present,0.267
dc53cf076d114df7bb59c2a0b3bc3154,weather,0.0
dca2cc206bb34bc197ae8ebdaed22f35,time_of_day,0.2
dca2cc206bb34bc197ae8ebdaed22f35,vehicle_density,1.0
dca2cc206bb34bc197ae8ebdaed22f35,vru_present,0.0
dca2cc206bb34bc197ae8ebdaed22f35,weather,0.2
dcbe451d383e450786aaad04ab9d3790,time_of_day,0.0
dcbe451d383e450786aaad04ab9d3790,vehicle_density,0.933
dcbe451d383e450786aaad04ab9d3790,vru_present,0.2
dcbe451d383e450786aaad04ab9d3790,weather,0.0
dd8d85a47000418e849e4cb2f2a3f45f,time_of_day,0.067
dd8d85a47000418e849e4cb2f2a3f45f,vehicle_density,1.0
dd8d85a47000418e849e4cb2f2a3f45f,vru_present,0.067
dd8d85a47000418e849e4cb2f2a3f45f,weather,0.2
dde297c8e12f44c4bc2f2c80e49d2b5a,time_of_day,0.0
dde297c8e12f44c4bc2f2c80e49d2b5a,vehicle_density,1.0
dde297c8e12f44c4bc2f2c80e49d2b5a,vru_present,0.933
dde297c8e12f44c4bc2f2c80e49d2b5a,weather,0.0
de7593d76648450e947ba0c203dee1b0,time_of_day,0.067
de7593d76648450e947ba0c203dee1b0,vehicle_density,0.267
de7593d76648450e947ba0c203dee1b0,vru_present,0.0
de7593d76648450e947ba0c203dee1b0,weather,0.0
